comm_id,datetime,content,source,target,x,y,topic,topic_name,content_short
Event_Communication_316,2040-10-04 13:51:00,"Mako, this is Boss. Abort current mission immediately. Maintain radio silence but change course away from Nemo Reef. Conservation patrols are tracking you. Return to Himark Harbor using route B. Confirm receipt.",Boss,Mako,3.666571,8.371213,9,9_osprey_bay_harbor_cove,"Mako, this is Boss. Abort current mission immediately. Maintain radio silence but change course away..."
Event_Communication_317,2040-10-05 08:03:00,"Hey The Intern, it's The Lookout! Very strange - harbor patrol just announced a permit for Nemo Reef was suddenly approved. Seeing unusual activity with special documentation and access corridors being set up. What's going on with your conservation work?",The Lookout,The Intern,7.4726295,5.4254,-1,-1_reef_ecovigil_deploy_lookout,"Hey The Intern, it's The Lookout! Very strange - harbor patrol just announced a permit for Nemo Reef..."
Event_Communication_318,2040-10-05 08:05:00,"Mrs. Money, The Intern here. The Lookout reports a Nemo Reef permit was suddenly approved with special access corridors being established. This explains the Mako sighting. Should I investigate who pushed this permit through? Seems highly unusual.",The Intern,Mrs. Money,6.2840843,6.167996,-1,-1_reef_ecovigil_deploy_lookout,"Mrs. Money, The Intern here. The Lookout reports a Nemo Reef permit was suddenly approved with speci..."
Event_Communication_320,2040-10-05 08:38:00,"Green Guardians, Sentinel here. While docked for refueling, our crew overheard concerning information. The previously denied Nemo Reef permit is being expedited through approval. Someone with influence is pushing it. Requesting guidance on increasing our patrol schedule.",Sentinel,Green Guardians,9.05887,8.4639,0,0_reef_reefs_harbor_guardians,"Green Guardians, Sentinel here. While docked for refueling, our crew overheard concerning informatio..."
Event_Communication_321,2040-10-05 08:41:00,"Oceanus City Council, this is Green Guardians. We've received credible information about an expedited permit approval for Nemo Reef that was previously denied. We formally request immediate transparency regarding this sudden reversal and demand public review before implementation.",Green Guardians,Oceanus City Council,7.185526,7.9894433,0,0_reef_reefs_harbor_guardians,"Oceanus City Council, this is Green Guardians. We've received credible information about an expedite..."
Event_Communication_323,2040-10-05 08:43:00,"Green Guardians, Oceanus City Council here. The Nemo Reef permit was reconsidered based on new environmental impact data and alternative access routes. The expedited approval follows all legal protocols. Documentation available for review at City Hall tomorrow.",Oceanus City Council,Green Guardians,7.0629845,7.929256,0,0_reef_reefs_harbor_guardians,"Green Guardians, Oceanus City Council here. The Nemo Reef permit was reconsidered based on new envir..."
Event_Communication_325,2040-10-05 08:46:00,"Horizon, Green Guardians HQ here. Need immediate monitoring of Nemo Reef area. City Council expedited a previously denied permit with suspicious speed. Document all vessel activities and unusual operations. Report findings ASAP.",Horizon,Green Guardians,9.23158,8.535991,0,0_reef_reefs_harbor_guardians,"Horizon, Green Guardians HQ here. Need immediate monitoring of Nemo Reef area. City Council expedite..."
Event_Communication_327,2040-10-05 08:58:00,Himark Harbor to Remora. We've noted your request for expedited provisioning for 'imminent departure' but find no journey logged in our system. Please submit proper documentation before we can process this unusual request.,Himark Harbor,Remora,3.1322694,8.595818,2,2_harbor_himark_reef_sailors,Himark Harbor to Remora. We've noted your request for expedited provisioning for 'imminent departure...
Event_Communication_328,2040-10-05 09:00:00,"Rodriguez, Remora here. Overheard crew saying Davis' meeting with Nadia Conti went well - she's personally handling permits for Nemo Reef with approval expected today. Should we prepare for deployment? Need your instructions.",Rodriguez,Boss,5.2262506,6.6678023,0,0_reef_reefs_harbor_guardians,"Rodriguez, Remora here. Overheard crew saying Davis' meeting with Nadia Conti went well - she's pers..."
Event_Communication_330,2040-10-05 09:44:00,"Haacklee Harbor to Nadia Conti. Following your visit yesterday regarding the Nemo Reef event logistics, we've prepared the necessary documentation. Harbor staff is ready to facilitate the special access corridor arrangements as discussed. Please confirm timeline for implementation.",Haacklee Harbor,Nadia Conti,5.81011,7.3011765,-1,-1_reef_ecovigil_deploy_lookout,Haacklee Harbor to Nadia Conti. Following your visit yesterday regarding the Nemo Reef event logisti...
Event_Communication_331,2040-10-05 09:45:00,"Haacklee Harbor, this is Nadia Conti. I need to cancel the special access corridor arrangements for Nemo Reef immediately. Plans have changed due to unforeseen circumstances. Destroy all related documentation. I'll contact you when we're ready to proceed with alternative locations.",Nadia Conti,Haacklee Harbor,5.885293,7.323862,-1,-1_reef_ecovigil_deploy_lookout,"Haacklee Harbor, this is Nadia Conti. I need to cancel the special access corridor arrangements for ..."
Event_Communication_332,2040-10-05 09:47:00,"Haacklee Harbor to Oceanus City Council. Reporting unusual activity: Nadia Conti visited yesterday discussing special event logistics for Nemo Reef, requesting harbor cooperation for high-profile event. Today she urgently canceled all arrangements, requesting documentation destruction. Awaiting your guidance.",Haacklee Harbor,Oceanus City Council,5.9507837,7.3681316,0,0_reef_reefs_harbor_guardians,Haacklee Harbor to Oceanus City Council. Reporting unusual activity: Nadia Conti visited yesterday d...
Event_Communication_333,2040-10-05 09:48:00,"Ms. Conti, this is Oceanus City Council. We need clarification regarding your canceled Nemo Reef event arrangements at Haacklee Harbor. Please explain your documentation destruction request immediately. This relates to our newly expedited permit approvals.",Oceanus City Council,Nadia Conti,6.5197177,7.4747005,-1,-1_reef_ecovigil_deploy_lookout,"Ms. Conti, this is Oceanus City Council. We need clarification regarding your canceled Nemo Reef eve..."
Event_Communication_334,2040-10-05 09:49:00,This is Nadia Conti. My cancellation was due to scheduling conflicts with our tourism development initiatives. I wasn't aware of any permit approvals. I'll submit revised documentation for alternative sustainable tourism proposals next week.,Nadia Conti,Oceanus City Council,5.3327227,6.6055574,0,0_reef_reefs_harbor_guardians,This is Nadia Conti. My cancellation was due to scheduling conflicts with our tourism development in...
Event_Communication_336,2040-10-05 09:50:00,"Liam, Oceanus City Council here. Have you completed your assessment of Mako's activities? We need your report immediately to address Green Guardians' concerns. Also, verify if any other vessels are operating near Nemo Reef today.",Oceanus City Council,Liam Thorne,7.286927,8.757691,0,0_reef_reefs_harbor_guardians,"Liam, Oceanus City Council here. Have you completed your assessment of Mako's activities? We need yo..."
Event_Communication_338,2040-10-05 09:52:00,"This is Liam. I've completed the assessment of Mako's activities near Nemo Reef. They appear to be conducting legitimate environmental sampling, but I've noticed some unusual vessel traffic in the area. Will submit detailed report within the hour.",Liam Thorne,Oceanus City Council,7.3661427,8.881017,0,0_reef_reefs_harbor_guardians,This is Liam. I've completed the assessment of Mako's activities near Nemo Reef. They appear to be c...
Event_Communication_339,2040-10-05 09:53:00,"Himark Harbor, Oceanus City Council here. Be advised: expedited permit for Nemo Reef access has been approved. Prepare for increased vessel traffic starting tomorrow. Please acknowledge receipt and confirm readiness for operations.",Oceanus City Council,Himark Harbor,3.5941007,9.462923,2,2_harbor_himark_reef_sailors,"Himark Harbor, Oceanus City Council here. Be advised: expedited permit for Nemo Reef access has been..."
Event_Communication_340,2040-10-05 09:55:00,"Himark Harbor to Remora. We're still awaiting proper documentation for your expedited provisioning request. Additionally, please explain coordination with Mako for similar 'imminent departure' preparations. Both vessels require proper journey logging before approval.",Himark Harbor,Remora,3.1899228,8.577693,2,2_harbor_himark_reef_sailors,Himark Harbor to Remora. We're still awaiting proper documentation for your expedited provisioning r...
Event_Communication_341,2040-10-05 09:58:00,"Mako, Remora here. Himark Harbor is questioning our expedited provisioning requests. They've noticed our coordinated preparation. Davis' meeting with Nadia Conti went well? Harbor's demanding proper documentation before approval. What's our next move?",Remora,Mako,3.0912216,8.543779,2,2_harbor_himark_reef_sailors,"Mako, Remora here. Himark Harbor is questioning our expedited provisioning requests. They've noticed..."
Event_Communication_343,2040-10-05 10:00:00,"Himark Harbor, Mako here. Safely docked at your location. Crew performing routine maintenance after yesterday's trip. Will require expedited departure clearance once our special permits arrive. Captain Davis expects documentation shortly from management.",Davis,Himark Harbor,2.8598058,8.636892,2,2_harbor_himark_reef_sailors,"Himark Harbor, Mako here. Safely docked at your location. Crew performing routine maintenance after ..."
Event_Communication_345,2040-10-05 10:02:00,Himark Harbor to Oceanus City Council. Acknowledging receipt of Nemo Reef access permit approval. Harbor is preparing for increased vessel traffic. Note: Mako and Remora both requesting expedited departures with minimal documentation. Requesting guidance on protocol enforcement.,Himark Harbor,Oceanus City Council,3.5644622,9.351474,2,2_harbor_himark_reef_sailors,Himark Harbor to Oceanus City Council. Acknowledging receipt of Nemo Reef access permit approval. Ha...
Event_Communication_347,2040-10-05 10:04:00,Oceanus City Council to Mako. Your expedited departure request is approved with minimal documentation. The Nemo Reef access permit has been expedited through special channels. Proceed with operations as planned. Submit full documentation post-operation.,Oceanus City Council,Mako,4.9646235,9.336738,8,8_reef_harbor_permit_paackland,Oceanus City Council to Mako. Your expedited departure request is approved with minimal documentatio...
